timestamp,platform,arch,benchmark,variant,size,threads,run,time_ms,metric,metric_name,checksum
"2026-09-14T17:37:05.203","macos","arm64","memory","sequential",262144,1,7,0.986917,4249.9055138375,"million_accesses_per_s",9001232279066368
"2026-09-14T17:37:05.204","macos","arm64","memory","sequential",262144,1,8,0.990375,4235.0665152089,"million_accesses_per_s",9001232279066368
"2026-09-14T17:37:05.205","macos","arm64","memory","sequential",262144,1,9,0.974042,4306.0812572764,"million_accesses_per_s",9001232279066368
"2026-09-14T17:37:05.206","macos","arm64","memory","sequential",262144,1,10,0.971625,4316.7930014152,"million_accesses_per_s",9001232279066368
"2026-09-14T17:37:05.232","macos","arm64","memory","random",262144,1,1,1.777750,2359.3328645760,"million_accesses_per_s",9003922236670098
"2026-09-14T17:37:05.244","macos","arm64","memory","random",262144,1,2,1.773042,2365.5976564571,"million_accesses_per_s",9003922236670098
"2026-09-14T17:37:05.257","macos","arm64","memory","random",262144,1,3,1.766750,2374.0223574360,"million_accesses_per_s",9003922236670098
"2026-09-14T17:37:05.270","macos","arm64","memory","random",262144,1,4,1.742792,2406.6578226203,"million_accesses_per_s",9003922236670098
"2026-09-14T17:37:05.283","macos","arm64","memory","random",262144,1,5,1.723125,2434.1263692419,"million_accesses_per_s",9003922236670098
"2026-09-14T17:37:05.296","macos","arm64","memory","random",262144,1,6,1.815292,2310.5395715951,"million_accesses_per_s",9003922236670098
"2026-09-14T17:37:05.308","macos","arm64","memory","random",262144,1,7,1.718584,2440.5580408057,"million_accesses_per_s",9003922236670098
"2026-09-14T17:37:05.321","macos","arm64","memory","random",262144,1,8,1.677458,2500.3928563338,"million_accesses_per_s",9003922236670098
"2026-09-14T17:37:05.334","macos","arm64","memory","random",262144,1,9,1.764291,2377.3311772264,"million_accesses_per_s",9003922236670098
"2026-09-14T17:37:05.347","macos","arm64","memory","random",262144,1,10,1.779708,2356.7371726148,"million_accesses_per_s",9003922236670098
"2026-09-14T17:37:05.350","macos","arm64","memory","sequential",1048576,1,1,0.971250,4318.4597168597,"million_accesses_per_s",9002721701138576
"2026-09-14T17:37:05.351","macos","arm64","memory","sequential",1048576,1,2,0.996625,4208.5077135332,"million_accesses_per_s",9002721701138576
"2026-09-14T17:37:05.352","macos","arm64","memory","sequential",1048576,1,3,0.975500,4299.6453100974,"million_accesses_per_s",9002721701138576
