timestamp,platform,arch,benchmark,variant,size,threads,run,time_ms,metric,metric_name,checksum
"2026-09-14T12:10:10.824","windows","x86_64","memory","sequential",262144,1,3,1.765000,2376.3762039660,"million_accesses_per_s",9001232279066368
"2026-09-14T12:10:10.825","windows","x86_64","memory","sequential",262144,1,4,1.056000,3971.8787878788,"million_accesses_per_s",9001232279066368
"2026-09-14T12:10:10.827","windows","x86_64","memory","sequential",262144,1,5,1.264000,3318.2784810127,"million_accesses_per_s",9001232279066368
"2026-09-14T12:10:10.861","windows","x86_64","memory","random",262144,1,1,2.126000,1972.8617121355,"million_accesses_per_s",9003922236670098
"2026-09-14T12:10:10.877","windows","x86_64","memory","random",262144,1,2,1.788000,2345.8076062640,"million_accesses_per_s",9003922236670098
"2026-09-14T12:10:10.897","windows","x86_64","memory","random",262144,1,3,2.504000,1675.0415335463,"million_accesses_per_s",9003922236670098
"2026-09-14T12:10:10.914","windows","x86_64","memory","random",262144,1,4,2.237000,1874.9682610639,"million_accesses_per_s",9003922236670098
"2026-09-14T12:10:10.930","windows","x86_64","memory","random",262144,1,5,2.251000,1863.3069746779,"million_accesses_per_s",9003922236670098
"2026-09-14T12:10:10.934","windows","x86_64","memory","sequential",1048576,1,1,1.097000,3823.4311759344,"million_accesses_per_s",9002721701138576
"2026-09-14T12:10:10.936","windows","x86_64","memory","sequential",1048576,1,2,1.154000,3634.5788561525,"million_accesses_per_s",9002721701138576
"2026-09-14T12:10:10.938","windows","x86_64","memory","sequential",1048576,1,3,1.099000,3816.4731574158,"million_accesses_per_s",9002721701138576
"2026-09-14T12:10:10.940","windows","x86_64","memory","sequential",1048576,1,4,1.064000,3942.0150375940,"million_accesses_per_s",9002721701138576
"2026-09-14T12:10:10.942","windows","x86_64","memory","sequential",1048576,1,5,1.081000,3880.0222016651,"million_accesses_per_s",9002721701138576
"2026-09-14T12:10:10.981","windows","x86_64","memory","random",1048576,1,1,2.641000,1588.1499432033,"million_accesses_per_s",9002885617927594
"2026-09-14T12:10:10.997","windows","x86_64","memory","random",1048576,1,2,2.399000,1748.3551479783,"million_accesses_per_s",9002885617927594
"2026-09-14T12:10:11.018","windows","x86_64","memory","random",1048576,1,3,3.705000,1132.0658569501,"million_accesses_per_s",9002885617927594
"2026-09-14T12:10:11.039","windows","x86_64","memory","random",1048576,1,4,2.433000,1723.9227291410,"million_accesses_per_s",9002885617927594
"2026-09-14T12:10:11.062","windows","x86_64","memory","random",1048576,1,5,4.565000,918.7960569551,"million_accesses_per_s",9002885617927594
"2026-09-14T12:10:11.075","windows","x86_64","memory","sequential",4194304,1,1,1.154000,3634.5788561525,"million_accesses_per_s",9002964774530608
"2026-09-14T12:10:11.079","windows","x86_64","memory","sequential",4194304,1,2,1.055000,3975.6436018957,"million_accesses_per_s",9002964774530608
"2026-09-14T12:10:11.084","windows","x86_64","memory","sequential",4194304,1,3,1.300000,3226.3876923077,"million_accesses_per_s",9002964774530608
"2026-09-14T12:10:11.088","windows","x86_64","memory","sequential",4194304,1,4,1.085000,3865.7179723502,"million_accesses_per_s",9002964774530608
"2026-09-14T12:10:11.093","windows","x86_64","memory","sequential",4194304,1,5,1.090000,3847.9853211009,"million_accesses_per_s",9002964774530608
"2026-09-14T12:10:11.147","windows","x86_64","memory","random",4194304,1,1,7.674000,546.5603335940,"million_accesses_per_s",9000065967579715
"2026-09-14T12:10:11.175","windows","x86_64","memory","random",4194304,1,2,6.920000,606.1132947977,"million_accesses_per_s",9000065967579715
"2026-09-14T12:10:11.208","windows","x86_64","memory","random",4194304,1,3,8.532000,491.5968120019,"million_accesses_per_s",9000065967579715
"2026-09-14T12:10:11.236","windows","x86_64","memory","random",4194304,1,4,8.191000,512.0625076303,"million_accesses_per_s",9000065967579715
"2026-09-14T12:10:11.264","windows","x86_64","memory","random",4194304,1,5,6.840000,613.2023391813,"million_accesses_per_s",9000065967579715
"2026-09-14T12:10:11.300","windows","x86_64","memory","sequential",16777216,1,1,1.826000,2296.9901423877,"million_accesses_per_s",9011297537279752
"2026-09-14T12:10:11.316","windows","x86_64","memory","sequential",16777216,1,2,1.272000,3297.4088050314,"million_accesses_per_s",9011297537279752
"2026-09-14T12:10:11.333","windows","x86_64","memory","sequential",16777216,1,3,1.315000,3189.5847908745,"million_accesses_per_s",9011297537279752
"2026-09-14T12:10:11.346","windows","x86_64","memory","sequential",16777216,1,4,1.347000,3113.8114328137,"million_accesses_per_s",9011297537279752
"2026-09-14T12:10:11.363","windows","x86_64","memory","sequential",16777216,1,5,1.430000,2933.0797202797,"million_accesses_per_s",9011297537279752
"2026-09-14T12:10:11.469","windows","x86_64","memory","random",16777216,1,1,20.145000,208.2057086126,"million_accesses_per_s",9010100020758091
